id,commune_key,zip,places,state,district,commune,old_id,searchterm,lat,lon,wkt,area_type,country,ad_count,version,population
775,14628170.0,01776,Hermsdorf /Erzgeb.;Hermsdorf-Seyde,Sachsen,Sächsische Schweiz-Osterzgebirge,Hermsdorf/Erzgeb.,3_182,Hermsdorf/Erzgeb.,50.75825,13.647705,"POLYGON((13.5987 50.7736, 13.5996 50.7731, 13.5997 50.7720, 13.6037 50.7704, 13.6044 50.7697, 13.6043 50.7687, 13.6062 50.7669, 13.6059 50.7666, 13.6072 50.7646, 13.6082 50.7638, 13.6084 50.7616, 13.6094 50.7602, 13.6085 50.7600, 13.6096 50.7587, 13.6098 50.7579, 13.6114 50.7564, 13.6128 50.7557, 13.6136 50.7543, 13.6143 50.7539, 13.6156 50.7526, 13.6160 50.7504, 13.6165 50.7500, 13.6165 50.7488, 13.6187 50.7476, 13.6206 50.7471, 13.6251 50.7450, 13.6271 50.7443, 13.6297 50.7439, 13.6320 50.7422, 13.6355 50.7408, 13.6389 50.7383, 13.6410 50.7370, 13.6424 50.7366, 13.6443 50.7355, 13.6467 50.7374, 13.6469 50.7373, 13.6444 50.7354, 13.6475 50.7349, 13.6499 50.7339, 13.6506 50.7322, 13.6520 50.7311, 13.6517 50.7303, 13.6529 50.7304, 13.6548 50.7311, 13.6572 50.7313, 13.6583 50.7307, 13.6590 50.7313, 13.6621 50.7318, 13.6640 50.7322, 13.6654 50.7321, 13.6645 50.7328, 13.6610 50.7321, 13.6591 50.7316, 13.6599 50.7334, 13.6594 50.7344, 13.6596 50.7352, 13.6614 50.7351, 13.6618 50.7357, 13.6602 50.7362, 13.6612 50.7364, 13.6579 50.7379, 13.6586 50.7386, 13.6618 50.7372, 13.6627 50.7377, 13.6590 50.7401, 13.6556 50.7416, 13.6517 50.7442, 13.6535 50.7449, 13.6547 50.7461, 13.6552 50.7474, 13.6576 50.7464, 13.6576 50.7459, 13.6564 50.7455, 13.6600 50.7431, 13.6602 50.7453, 13.6606 50.7459, 13.6634 50.7461, 13.6638 50.7456, 13.6664 50.7454, 13.6676 50.7436, 13.6697 50.7439, 13.6714 50.7437, 13.6728 50.7446, 13.6747 50.7473, 13.6746 50.7484, 13.6733 50.7501, 13.6731 50.7520, 13.6754 50.7528, 13.6780 50.7523, 13.6789 50.7533, 13.6788 50.7541, 13.6801 50.7550, 13.6812 50.7563, 13.6846 50.7577, 13.6910 50.7610, 13.6873 50.7630, 13.6865 50.7641, 13.6851 50.7652, 13.6842 50.7668, 13.6827 50.7682, 13.6814 50.7690, 13.6795 50.7696, 13.6783 50.7703, 13.6783 50.7710, 13.6763 50.7724, 13.6726 50.7719, 13.6700 50.7708, 13.6624 50.7767, 13.6594 50.7786, 13.6585 50.7779, 13.6586 50.7772, 13.6566 50.7763, 13.6540 50.7760, 13.6544 50.7758, 13.6524 50.7744, 13.6508 50.7736, 13.6486 50.7735, 13.6474 50.7740, 13.6472 50.7748, 13.6462 50.7757, 13.6432 50.7768, 13.6412 50.7769, 13.6397 50.7775, 13.6379 50.7775, 13.6366 50.7789, 13.6357 50.7787, 13.6337 50.7793, 13.6327 50.7792, 13.6310 50.7814, 13.6297 50.7821, 13.6294 50.7827, 13.6284 50.7829, 13.6264 50.7847, 13.6240 50.7857, 13.6223 50.7861, 13.6212 50.7860, 13.6199 50.7845, 13.6184 50.7840, 13.6173 50.7823, 13.6169 50.7808, 13.6154 50.7797, 13.6135 50.7780, 13.6126 50.7767, 13.6103 50.7766, 13.6103 50.7753, 13.6099 50.7742, 13.6081 50.7756, 13.6066 50.7762, 13.6043 50.7776, 13.6026 50.7769, 13.5987 50.7736))",PLZ_Bezirk,DE,377,178,0
915,14628210.0,01824,Königstein /Sächs. Schw.,Sachsen,Sächsische Schweiz-Osterzgebirge,"Königstein/Sächs. Schw., Stadt",3_209;3_208,Königstein/Sächs. Schw.,50.88799,14.097651,"POLYGON((13.9943 50.9129, 13.9998 50.9076, 13.9991 50.9053, 14.0010 50.9024, 14.0049 50.9010, 14.0064 50.9024, 14.0108 50.8978, 14.0086 50.8937, 14.0122 50.8907, 14.0248 50.8873, 14.0279 50.8889, 14.0338 50.8877, 14.0334 50.8848, 14.0311 50.8833, 14.0282 50.8775, 14.0290 50.8749, 14.0265 50.8728, 14.0251 50.8691, 14.0257 50.8632, 14.0215 50.8627, 14.0151 50.8651, 14.0094 50.8654, 14.0120 50.8583, 14.0140 50.8562, 14.0161 50.8506, 14.0269 50.8512, 14.0234 50.8458, 14.0196 50.8439, 14.0224 50.8330, 14.0267 50.8291, 14.0293 50.8246, 14.0312 50.8187, 14.0336 50.8171, 14.0347 50.8141, 14.0396 50.8103, 14.0478 50.8101, 14.0539 50.8116, 14.0584 50.8118, 14.0612 50.8100, 14.0724 50.8108, 14.0785 50.8125, 14.0778 50.8158, 14.0793 50.8192, 14.0844 50.8216, 14.0870 50.8250, 14.0895 50.8261, 14.0996 50.8264, 14.1023 50.8284, 14.1072 50.8302, 14.1106 50.8294, 14.1161 50.8322, 14.1269 50.8343, 14.1329 50.8340, 14.1442 50.8406, 14.1493 50.8423, 14.1495 50.8466, 14.1461 50.8502, 14.1472 50.8515, 14.1452 50.8551, 14.1414 50.8574, 14.1419 50.8598, 14.1397 50.8687, 14.1436 50.8709, 14.1432 50.8726, 14.1471 50.8758, 14.1477 50.8780, 14.1512 50.8774, 14.1546 50.8790, 14.1555 50.8815, 14.1532 50.8831, 14.1561 50.8843, 14.1598 50.8812, 14.1621 50.8823, 14.1633 50.8850, 14.1623 50.8871, 14.1646 50.8885, 14.1632 50.8897, 14.1629 50.8947, 14.1678 50.9004, 14.1649 50.9028, 14.1625 50.9027, 14.1599 50.9059, 14.1648 50.9103, 14.1577 50.9118, 14.1587 50.9127, 14.1539 50.9136, 14.1497 50.9158, 14.1327 50.9199, 14.1084 50.9298, 14.1076 50.9290, 14.1023 50.9298, 14.1021 50.9327, 14.0963 50.9314, 14.0889 50.9278, 14.0838 50.9271, 14.0797 50.9311, 14.0804 50.9340, 14.0757 50.9342, 14.0703 50.9320, 14.0663 50.9312, 14.0622 50.9286, 14.0602 50.9304, 14.0657 50.9340, 14.0717 50.9361, 14.0761 50.9349, 14.0861 50.9425, 14.0901 50.9470, 14.0889 50.9500, 14.0941 50.9504, 14.0943 50.9517, 14.0885 50.9514, 14.0871 50.9533, 14.0891 50.9552, 14.0964 50.9559, 14.0978 50.9579, 14.0903 50.9615, 14.0871 50.9622, 14.0822 50.9652, 14.0766 50.9660, 14.0758 50.9639, 14.0694 50.9644, 14.0764 50.9613, 14.0695 50.9610, 14.0685 50.9624, 14.0644 50.9610, 14.0613 50.9613, 14.0578 50.9601, 14.0539 50.9605, 14.0536 50.9568, 14.0507 50.9559, 14.0738 50.9545, 14.0749 50.9521, 14.0796 50.9483, 14.0733 50.9396, 14.0720 50.9410, 14.0586 50.9363, 14.0541 50.9317, 14.0544 50.9278, 14.0489 50.9282, 14.0452 50.9267, 14.0383 50.9269, 14.0357 50.9251, 14.0316 50.9251, 14.0330 50.9237, 14.0232 50.9172, 14.0211 50.9133, 14.0135 50.9113, 14.0096 50.9135, 14.0088 50.9117, 13.9971 50.9122, 13.9943 50.9129))",PLZ_Bezirk,DE,459,185,0
925,14628310.0,01824,Kurort Rathen,Sachsen,Sächsische Schweiz-Osterzgebirge,"Rathen, Kurort",3_210,Rathen (Sächsische Schweiz-Osterzgebirge),50.88799,14.097651,"POLYGON((13.9943 50.9129, 13.9998 50.9076, 13.9991 50.9053, 14.0010 50.9024, 14.0049 50.9010, 14.0064 50.9024, 14.0108 50.8978, 14.0086 50.8937, 14.0122 50.8907, 14.0248 50.8873, 14.0279 50.8889, 14.0338 50.8877, 14.0334 50.8848, 14.0311 50.8833, 14.0282 50.8775, 14.0290 50.8749, 14.0265 50.8728, 14.0251 50.8691, 14.0257 50.8632, 14.0215 50.8627, 14.0151 50.8651, 14.0094 50.8654, 14.0120 50.8583, 14.0140 50.8562, 14.0161 50.8506, 14.0269 50.8512, 14.0234 50.8458, 14.0196 50.8439, 14.0224 50.8330, 14.0267 50.8291, 14.0293 50.8246, 14.0312 50.8187, 14.0336 50.8171, 14.0347 50.8141, 14.0396 50.8103, 14.0478 50.8101, 14.0539 50.8116, 14.0584 50.8118, 14.0612 50.8100, 14.0724 50.8108, 14.0785 50.8125, 14.0778 50.8158, 14.0793 50.8192, 14.0844 50.8216, 14.0870 50.8250, 14.0895 50.8261, 14.0996 50.8264, 14.1023 50.8284, 14.1072 50.8302, 14.1106 50.8294, 14.1161 50.8322, 14.1269 50.8343, 14.1329 50.8340, 14.1442 50.8406, 14.1493 50.8423, 14.1495 50.8466, 14.1461 50.8502, 14.1472 50.8515, 14.1452 50.8551, 14.1414 50.8574, 14.1419 50.8598, 14.1397 50.8687, 14.1436 50.8709, 14.1432 50.8726, 14.1471 50.8758, 14.1477 50.8780, 14.1512 50.8774, 14.1546 50.8790, 14.1555 50.8815, 14.1532 50.8831, 14.1561 50.8843, 14.1598 50.8812, 14.1621 50.8823, 14.1633 50.8850, 14.1623 50.8871, 14.1646 50.8885, 14.1632 50.8897, 14.1629 50.8947, 14.1678 50.9004, 14.1649 50.9028, 14.1625 50.9027, 14.1599 50.9059, 14.1648 50.9103, 14.1577 50.9118, 14.1587 50.9127, 14.1539 50.9136, 14.1497 50.9158, 14.1327 50.9199, 14.1084 50.9298, 14.1076 50.9290, 14.1023 50.9298, 14.1021 50.9327, 14.0963 50.9314, 14.0889 50.9278, 14.0838 50.9271, 14.0797 50.9311, 14.0804 50.9340, 14.0757 50.9342, 14.0703 50.9320, 14.0663 50.9312, 14.0622 50.9286, 14.0602 50.9304, 14.0657 50.9340, 14.0717 50.9361, 14.0761 50.9349, 14.0861 50.9425, 14.0901 50.9470, 14.0889 50.9500, 14.0941 50.9504, 14.0943 50.9517, 14.0885 50.9514, 14.0871 50.9533, 14.0891 50.9552, 14.0964 50.9559, 14.0978 50.9579, 14.0903 50.9615, 14.0871 50.9622, 14.0822 50.9652, 14.0766 50.9660, 14.0758 50.9639, 14.0694 50.9644, 14.0764 50.9613, 14.0695 50.9610, 14.0685 50.9624, 14.0644 50.9610, 14.0613 50.9613, 14.0578 50.9601, 14.0539 50.9605, 14.0536 50.9568, 14.0507 50.9559, 14.0738 50.9545, 14.0749 50.9521, 14.0796 50.9483, 14.0733 50.9396, 14.0720 50.9410, 14.0586 50.9363, 14.0541 50.9317, 14.0544 50.9278, 14.0489 50.9282, 14.0452 50.9267, 14.0383 50.9269, 14.0357 50.9251, 14.0316 50.9251, 14.0330 50.9237, 14.0232 50.9172, 14.0211 50.9133, 14.0135 50.9113, 14.0096 50.9135, 14.0088 50.9117, 13.9971 50.9122, 13.9943 50.9129))",PLZ_Bezirk,DE,458,181,0
1115,14625380.0,01904,Neukirch /Lausitz,Sachsen,Bautzen,Neukirch/Lausitz,3_249,Neukirch/Lausitz,51.076473,14.330535,"POLYGON((14.2656 51.0833, 14.2673 51.0819, 14.2687 51.0811, 14.2704 51.0792, 14.2740 51.0766, 14.2753 51.0753, 14.2766 51.0745, 14.2785 51.0739, 14.2810 51.0739, 14.2891 51.0730, 14.2924 51.0722, 14.2954 51.0705, 14.2969 51.0694, 14.3014 51.0684, 14.3037 51.0686, 14.3068 51.0684, 14.3119 51.0686, 14.3156 51.0677, 14.3179 51.0675, 14.3203 51.0677, 14.3192 51.0655, 14.3189 51.0639, 14.3169 51.0623, 14.3165 51.0606, 14.3150 51.0619, 14.3105 51.0616, 14.3086 51.0616, 14.3110 51.0598, 14.3166 51.0605, 14.3169 51.0595, 14.3186 51.0577, 14.3191 51.0567, 14.3189 51.0557, 14.3179 51.0547, 14.3186 51.0535, 14.3200 51.0530, 14.3211 51.0521, 14.3222 51.0519, 14.3227 51.0511, 14.3237 51.0511, 14.3245 51.0504, 14.3267 51.0493, 14.3271 51.0483, 14.3270 51.0470, 14.3298 51.0453, 14.3306 51.0446, 14.3311 51.0433, 14.3324 51.0423, 14.3336 51.0408, 14.3350 51.0396, 14.3371 51.0390, 14.3408 51.0385, 14.3451 51.0390, 14.3468 51.0415, 14.3484 51.0415, 14.3511 51.0429, 14.3537 51.0433, 14.3566 51.0432, 14.3598 51.0443, 14.3620 51.0453, 14.3631 51.0476, 14.3648 51.0495, 14.3662 51.0519, 14.3671 51.0559, 14.3682 51.0582, 14.3679 51.0596, 14.3682 51.0603, 14.3701 51.0618, 14.3722 51.0654, 14.3728 51.0659, 14.3789 51.0673, 14.3819 51.0676, 14.3878 51.0690, 14.3908 51.0706, 14.3905 51.0707, 14.3891 51.0733, 14.3884 51.0736, 14.3873 51.0750, 14.3873 51.0763, 14.3842 51.0775, 14.3811 51.0793, 14.3776 51.0806, 14.3727 51.0814, 14.3727 51.0820, 14.3698 51.0835, 14.3681 51.0838, 14.3682 51.0852, 14.3654 51.0860, 14.3654 51.0871, 14.3623 51.0874, 14.3602 51.0873, 14.3577 51.0878, 14.3555 51.0879, 14.3540 51.0876, 14.3531 51.0866, 14.3507 51.0869, 14.3471 51.0868, 14.3453 51.0878, 14.3446 51.0886, 14.3452 51.0900, 14.3442 51.0925, 14.3459 51.0934, 14.3444 51.0945, 14.3439 51.0963, 14.3460 51.0960, 14.3473 51.0970, 14.3475 51.0992, 14.3467 51.1018, 14.3469 51.1047, 14.3466 51.1090, 14.3468 51.1096, 14.3448 51.1095, 14.3432 51.1096, 14.3399 51.1094, 14.3368 51.1099, 14.3336 51.1101, 14.3303 51.1099, 14.3249 51.1101, 14.3206 51.1106, 14.3128 51.1130, 14.3100 51.1135, 14.3041 51.1142, 14.3021 51.1143, 14.2995 51.1139, 14.2945 51.1127, 14.2919 51.1118, 14.2856 51.1107, 14.2844 51.1108, 14.2785 51.1099, 14.2731 51.1094, 14.2701 51.1088, 14.2698 51.1084, 14.2706 51.1058, 14.2705 51.1045, 14.2692 51.1025, 14.2698 51.1017, 14.2691 51.1004, 14.2696 51.0992, 14.2685 51.0976, 14.2674 51.0972, 14.2666 51.0962, 14.2668 51.0947, 14.2663 51.0927, 14.2665 51.0912, 14.2686 51.0911, 14.2699 51.0892, 14.2694 51.0887, 14.2678 51.0890, 14.2663 51.0888, 14.2663 51.0848, 14.2656 51.0833))",PLZ_Bezirk,DE,410,181,0
1365,12066304.0,01945,Peickwitz,Brandenburg,Oberspreewald-Lausitz,"Senftenberg, Stadt",3_299,Senftenberg,51.427246,13.880031,"POLYGON((13.7095 51.4011, 13.7135 51.3970, 13.7219 51.3919, 13.7402 51.3862, 13.7499 51.3814, 13.7573 51.3908, 13.7646 51.4032, 13.7760 51.3982, 13.7774 51.3909, 13.7814 51.3823, 13.7830 51.3698, 13.7864 51.3704, 13.7933 51.3707, 13.8032 51.3727, 13.8085 51.3727, 13.8197 51.3695, 13.8294 51.3757, 13.8350 51.3765, 13.8371 51.3787, 13.8360 51.3812, 13.8341 51.3822, 13.8346 51.3838, 13.8411 51.3823, 13.8462 51.3822, 13.8549 51.3812, 13.8633 51.3817, 13.8632 51.3798, 13.8674 51.3780, 13.8691 51.3765, 13.8775 51.3758, 13.8777 51.3749, 13.8823 51.3744, 13.8906 51.3774, 13.8928 51.3769, 13.8964 51.3779, 13.8997 51.3763, 13.9081 51.3787, 13.9096 51.3786, 13.9081 51.3827, 13.9141 51.3845, 13.9195 51.3845, 13.9291 51.3867, 13.9352 51.3892, 13.9398 51.3891, 13.9457 51.3920, 13.9488 51.3951, 13.9542 51.3971, 13.9612 51.3970, 13.9648 51.3950, 13.9719 51.3939, 13.9722 51.3835, 13.9706 51.3787, 13.9705 51.3757, 13.9861 51.3736, 13.9901 51.3736, 14.0006 51.3725, 13.9997 51.3745, 13.9994 51.3791, 13.9961 51.3830, 13.9968 51.3847, 14.0061 51.3881, 14.0082 51.3917, 14.0038 51.3932, 14.0038 51.3955, 14.0082 51.3979, 14.0112 51.3983, 14.0209 51.3978, 14.0281 51.3962, 14.0259 51.4018, 14.0174 51.4017, 14.0159 51.4048, 14.0206 51.4080, 14.0275 51.4084, 14.0346 51.4140, 14.0370 51.4169, 14.0428 51.4180, 14.0449 51.4191, 14.0435 51.4246, 14.0410 51.4252, 14.0271 51.4428, 14.0143 51.4479, 14.0136 51.4501, 14.0083 51.4488, 13.9999 51.4479, 13.9903 51.4456, 13.9829 51.4461, 13.9850 51.4476, 13.9858 51.4503, 13.9878 51.4505, 13.9885 51.4529, 13.9934 51.4564, 13.9935 51.4578, 13.9889 51.4619, 13.9882 51.4644, 13.9938 51.4652, 14.0052 51.4683, 14.0077 51.4733, 14.0091 51.4816, 13.9849 51.4796, 13.9738 51.4792, 13.9730 51.4814, 13.9695 51.4816, 13.9633 51.4832, 13.9570 51.4840, 13.9540 51.4849, 13.9427 51.4795, 13.9422 51.4803, 13.9370 51.4784, 13.9336 51.4790, 13.9306 51.4786, 13.9166 51.4705, 13.9186 51.4683, 13.9137 51.4666, 13.9115 51.4634, 13.9068 51.4619, 13.9036 51.4628, 13.9016 51.4613, 13.8905 51.4613, 13.8891 51.4634, 13.8786 51.4624, 13.8737 51.4625, 13.8656 51.4634, 13.8622 51.4659, 13.8582 51.4652, 13.8545 51.4676, 13.8505 51.4675, 13.8490 51.4648, 13.8412 51.4648, 13.8175 51.4637, 13.8069 51.4682, 13.7982 51.4676, 13.7943 51.4664, 13.7971 51.4574, 13.7823 51.4607, 13.7769 51.4578, 13.7743 51.4579, 13.7733 51.4563, 13.7664 51.4567, 13.7649 51.4589, 13.7284 51.4581, 13.7098 51.4597, 13.7175 51.4504, 13.7197 51.4449, 13.7196 51.4392, 13.7153 51.4376, 13.7181 51.4321, 13.7222 51.4319, 13.7196 51.4246, 13.7150 51.4168, 13.7108 51.4116, 13.7095 51.4011))",PLZ_Bezirk,DE,675,186,0
1425,12066285.0,01968,Hörlitz,Brandenburg,Oberspreewald-Lausitz,Schipkau,3_301,Schipkau,51.52333,14.02703,"POLYGON((13.8962 51.4860, 13.9022 51.4847, 13.9091 51.4848, 13.9184 51.4904, 13.9213 51.4821, 13.9241 51.4750, 13.9306 51.4786, 13.9336 51.4790, 13.9370 51.4784, 13.9422 51.4803, 13.9427 51.4795, 13.9540 51.4849, 13.9570 51.4840, 13.9633 51.4832, 13.9695 51.4816, 13.9730 51.4814, 13.9738 51.4792, 13.9849 51.4796, 14.0017 51.4810, 14.0091 51.4816, 14.0174 51.4826, 14.0221 51.4846, 14.0251 51.4833, 14.0327 51.4750, 14.0343 51.4759, 14.0374 51.4786, 14.0386 51.4800, 14.0611 51.4743, 14.0704 51.4725, 14.0725 51.4722, 14.0737 51.4723, 14.0749 51.4726, 14.0831 51.4770, 14.0867 51.4775, 14.0889 51.4778, 14.0889 51.4789, 14.0833 51.4824, 14.0828 51.4832, 14.0820 51.4851, 14.0815 51.4857, 14.0803 51.4864, 14.0761 51.4889, 14.0737 51.4919, 14.0738 51.4922, 14.0759 51.4927, 14.0796 51.4923, 14.0799 51.4932, 14.0845 51.4933, 14.0864 51.4935, 14.0872 51.4939, 14.0882 51.4947, 14.0913 51.4964, 14.0935 51.4978, 14.0941 51.4985, 14.0956 51.4986, 14.0971 51.4993, 14.0968 51.5036, 14.0971 51.5043, 14.0983 51.5052, 14.0992 51.5069, 14.0998 51.5076, 14.1004 51.5097, 14.1007 51.5130, 14.1010 51.5144, 14.1013 51.5150, 14.1036 51.5176, 14.1071 51.5209, 14.1085 51.5219, 14.1101 51.5219, 14.1141 51.5222, 14.1167 51.5230, 14.1174 51.5231, 14.1207 51.5226, 14.1238 51.5226, 14.1283 51.5219, 14.1307 51.5220, 14.1351 51.5212, 14.1368 51.5225, 14.1374 51.5228, 14.1383 51.5237, 14.1423 51.5230, 14.1385 51.5254, 14.1342 51.5275, 14.1330 51.5282, 14.1317 51.5296, 14.1319 51.5303, 14.1316 51.5307, 14.1307 51.5310, 14.1299 51.5332, 14.1296 51.5344, 14.1297 51.5354, 14.1309 51.5380, 14.1315 51.5386, 14.1349 51.5413, 14.1329 51.5444, 14.1284 51.5459, 14.1200 51.5460, 14.1206 51.5495, 14.1233 51.5531, 14.1230 51.5561, 14.1207 51.5598, 14.1070 51.5646, 14.1060 51.5665, 14.1004 51.5692, 14.0939 51.5705, 14.0862 51.5715, 14.0769 51.5682, 14.0706 51.5661, 14.0676 51.5680, 14.0633 51.5687, 14.0616 51.5662, 14.0489 51.5666, 14.0464 51.5644, 14.0378 51.5614, 14.0241 51.5601, 14.0174 51.5629, 14.0092 51.5653, 13.9930 51.5720, 13.9925 51.5736, 13.9859 51.5740, 13.9668 51.5671, 13.9735 51.5607, 13.9785 51.5553, 13.9803 51.5505, 13.9763 51.5481, 13.9747 51.5471, 13.9741 51.5450, 13.9736 51.5439, 13.9738 51.5430, 13.9725 51.5397, 13.9704 51.5375, 13.9686 51.5314, 13.9532 51.5328, 13.9481 51.5332, 13.9460 51.5332, 13.9440 51.5302, 13.9409 51.5260, 13.9298 51.5277, 13.9249 51.5283, 13.9224 51.5287, 13.9211 51.5292, 13.9205 51.5298, 13.9186 51.5301, 13.9165 51.5254, 13.9155 51.5200, 13.9149 51.5148, 13.9129 51.5055, 13.9084 51.4998, 13.8985 51.4928, 13.8962 51.4894, 13.8962 51.4860))",PLZ_Bezirk,DE,679,180,0
1515,12066304.0,01996,Hosena,Brandenburg,Oberspreewald-Lausitz,"Senftenberg, Stadt",3_318,Senftenberg,51.45592,14.022796,"POLYGON((13.9829 51.4461, 13.9903 51.4456, 13.9965 51.4473, 13.9961 51.4478, 13.9974 51.4479, 13.9999 51.4479, 14.0048 51.4485, 14.0083 51.4488, 14.0095 51.4493, 14.0111 51.4497, 14.0136 51.4501, 14.0137 51.4498, 14.0144 51.4497, 14.0143 51.4479, 14.0160 51.4471, 14.0271 51.4428, 14.0384 51.4284, 14.0436 51.4282, 14.0447 51.4282, 14.0465 51.4281, 14.0456 51.4297, 14.0449 51.4315, 14.0442 51.4321, 14.0441 51.4321, 14.0434 51.4333, 14.0399 51.4340, 14.0390 51.4341, 14.0369 51.4345, 14.0377 51.4352, 14.0397 51.4364, 14.0400 51.4368, 14.0402 51.4370, 14.0405 51.4374, 14.0421 51.4385, 14.0438 51.4397, 14.0446 51.4397, 14.0455 51.4397, 14.0462 51.4400, 14.0484 51.4406, 14.0505 51.4413, 14.0508 51.4414, 14.0539 51.4423, 14.0563 51.4433, 14.0574 51.4437, 14.0626 51.4454, 14.0568 51.4487, 14.0551 51.4490, 14.0546 51.4493, 14.0537 51.4507, 14.0530 51.4511, 14.0525 51.4515, 14.0527 51.4531, 14.0530 51.4543, 14.0533 51.4552, 14.0540 51.4564, 14.0545 51.4572, 14.0549 51.4578, 14.0554 51.4587, 14.0556 51.4599, 14.0555 51.4605, 14.0548 51.4612, 14.0526 51.4625, 14.0515 51.4630, 14.0477 51.4656, 14.0459 51.4665, 14.0451 51.4674, 14.0441 51.4678, 14.0424 51.4686, 14.0416 51.4694, 14.0411 51.4696, 14.0404 51.4699, 14.0384 51.4706, 14.0361 51.4715, 14.0351 51.4722, 14.0327 51.4750, 14.0251 51.4833, 14.0221 51.4846, 14.0174 51.4826, 14.0091 51.4816, 14.0077 51.4733, 14.0052 51.4683, 13.9938 51.4652, 13.9882 51.4644, 13.9889 51.4619, 13.9906 51.4599, 13.9935 51.4578, 13.9934 51.4564, 13.9903 51.4554, 13.9912 51.4547, 13.9885 51.4529, 13.9878 51.4505, 13.9858 51.4503, 13.9850 51.4476, 13.9829 51.4461))",PLZ_Bezirk,DE,315,179,0
1525,12066285.0,01998,Klettwitz,Brandenburg,Oberspreewald-Lausitz,Schipkau,3_319;3_320,Schipkau,51.541092,13.89324,"POLYGON((13.8299 51.5541, 13.8352 51.5507, 13.8398 51.5475, 13.8471 51.5440, 13.8548 51.5438, 13.8588 51.5323, 13.8592 51.5320, 13.8647 51.5272, 13.8662 51.5271, 13.8722 51.5265, 13.8762 51.5260, 13.8879 51.5310, 13.8931 51.5308, 13.9002 51.5284, 13.9044 51.5260, 13.9075 51.5256, 13.9099 51.5298, 13.9134 51.5324, 13.9186 51.5301, 13.9205 51.5298, 13.9211 51.5292, 13.9216 51.5290, 13.9224 51.5287, 13.9249 51.5283, 13.9298 51.5277, 13.9409 51.5260, 13.9440 51.5302, 13.9440 51.5330, 13.9431 51.5329, 13.9434 51.5360, 13.9389 51.5359, 13.9346 51.5384, 13.9252 51.5450, 13.9231 51.5444, 13.9212 51.5455, 13.9199 51.5444, 13.9174 51.5482, 13.9146 51.5501, 13.9129 51.5512, 13.9085 51.5525, 13.9057 51.5535, 13.9025 51.5545, 13.8930 51.5573, 13.8886 51.5578, 13.8803 51.5576, 13.8727 51.5565, 13.8677 51.5561, 13.8666 51.5560, 13.8593 51.5574, 13.8586 51.5575, 13.8459 51.5607, 13.8430 51.5601, 13.8422 51.5599, 13.8398 51.5587, 13.8373 51.5575, 13.8350 51.5565, 13.8334 51.5556, 13.8322 51.5551, 13.8299 51.5541))",PLZ_Bezirk,DE,358,175,0
